,season,game_id,team_alias,team_game_score,w/l_ratio
7552,2014,3945,JMU,65.0,L
7553,2014,3945,UNCW,77.0,W
7554,2014,3946,AUB,73.0,W
7555,2014,3946,LSU,70.0,L
7556,2014,3947,EWU,75.0,W
7557,2014,3947,MONT,69.0,L
7558,2014,3948,NICH,73.0,L
7559,2014,3948,UNO,82.0,W
7560,2014,3949,HC,39.0,L
7561,2014,3949,PITT,58.0,W
7562,2014,3950,BRAD,72.0,L
7563,2014,3950,ILST,82.0,W
7564,2014,3951,IND,74.0,W
7565,2014,3951,SMU,68.0,L
7566,2014,3952,DUKE,85.0,W
7567,2014,3952,RMU,56.0,L
7568,2014,3953,GRAM,43.0,L
7569,2014,3953,ORST,71.0,W
7570,2014,3954,EIU,78.0,W
7571,2014,3954,SIUE,66.0,L
7572,2014,3955,CCAR,63.0,W
7573,2014,3955,PRE,52.0,L
7574,2014,3956,CIN,69.0,W
7575,2014,3956,MORE,61.0,L
7576,2014,3957,MRST,63.0,W
7577,2014,3957,NIAG,59.0,L
7578,2014,3958,BUFF,77.0,W
7579,2014,3958,WMU,71.0,L
7580,2014,3959,CSU,76.0,L
7581,2014,3959,SDST,86.0,W
7582,2014,3960,MSU,69.0,L
7583,2014,3960,WIS,80.0,W
7584,2014,3961,EKY,78.0,W
7585,2014,3961,SIUE,62.0,L
7586,2014,3962,NKU,74.0,L
7587,2014,3962,YSU,78.0,W
7588,2014,3963,ARMY,72.0,W
7589,2014,3963,HC,70.0,L
7590,2014,3964,FOR,74.0,W
7591,2014,3964,SCST,54.0,L
7592,2014,3965,EKY,63.0,W
7593,2014,3965,JVST,57.0,L
7594,2014,3966,COLG,59.0,W
7595,2014,3966,L-MD,58.0,L
7596,2014,3967,AUB,83.0,W
7597,2014,3967,MILW,73.0,L
7598,2014,3968,LT,69.0,W
7599,2014,3968,WKU,56.0,L
7600,2014,3969,BALL,69.0,W
7601,2014,3969,LONG,64.0,L
7602,2014,3970,NEOM,78.0,W
7603,2014,3970,NEV,54.0,L
7604,2014,3971,ARPB,39.0,L
7605,2014,3971,STAN,74.0,W
7606,2014,3973,SMC,69.0,W
7607,2014,3973,USD,62.0,L
7608,2014,3974,ARST,64.0,L
7609,2014,3974,TROY,69.0,W
7610,2014,3975,TEM,61.0,W
7611,2014,3975,USF,48.0,L
7612,2014,3976,CAL,66.0,L
7613,2014,3976,WSU,69.0,W
7614,2014,3977,PUR,84.0,L
7615,2014,3977,WEBB,89.0,W
7616,2014,3978,ARST,67.0,W
7617,2014,3978,CARK,49.0,L
7618,2014,3979,FAMU,50.0,L
7619,2014,3979,STET,62.0,W
7620,2014,3980,BRY,55.0,W
7621,2014,3980,MSM,53.0,L
7622,2014,3982,MIZZ,53.0,L
7623,2014,3982,VAN,76.0,W
7624,2014,3983,LAS,70.0,L
7625,2014,3983,VILL,84.0,W
7626,2014,3984,FIU,58.0,L
7627,2014,3984,WKU,65.0,W
7628,2014,3985,AAMU,46.0,L
7629,2014,3985,GT,66.0,W
7630,2014,3986,AC,44.0,L
7631,2014,3986,AMCC,67.0,W
7632,2014,3987,CIN,47.0,L
7633,2014,3987,VCU,68.0,W
7634,2014,3988,HOU,54.0,L
7635,2014,3988,TLSA,72.0,W
7636,2014,3989,CHAR,89.0,W
7637,2014,3989,UTSA,81.0,L
7638,2014,3990,MORE,72.0,L
7639,2014,3990,UTM,75.0,W
7640,2014,3991,DAY,65.0,L
7641,2014,3991,VCU,71.0,W
7642,2014,3992,ARST,57.0,L
7643,2014,3992,ULL,81.0,W
7644,2014,3993,MSU,72.0,W
7645,2014,3993,PUR,66.0,L
7646,2014,3994,COOK,56.0,L
7647,2014,3994,HAMP,58.0,W
7648,2014,3995,TULN,100.0,L
7649,2014,3995,UCF,103.0,W
7650,2014,3996,LT,84.0,W
7651,2014,3996,TXAM,72.0,L
7652,2014,3997,M-OH,63.0,L
7653,2014,3997,VT,78.0,W
7654,2014,3998,COLO,50.0,L
7655,2014,3998,WASH,52.0,W
7656,2014,3999,UK,64.0,L
7657,2014,3999,WIS,71.0,W
7658,2014,4000,MEM,75.0,W
7659,2014,4000,UCF,65.0,L
7660,2014,4001,MIA,87.0,W
7661,2014,4001,USA,75.0,L
7662,2014,4002,UNC,79.0,W
7663,2014,4002,UNCG,56.0,L
7664,2014,4003,COR,53.0,L
7665,2014,4003,PRIN,66.0,W
7666,2014,4004,CLMB,56.0,L
7667,2014,4004,STON,57.0,W
7668,2014,4005,INST,53.0,L
7669,2014,4005,WICH,63.0,W
7670,2014,4006,SOU,58.0,L
7671,2014,4006,TXSO,59.0,W
7672,2014,4007,DET,74.0,W
7673,2014,4007,OAK,54.0,L
7674,2014,4008,COLO,78.0,W
7675,2014,4008,ORST,71.0,L
7676,2014,4009,MVSU,73.0,L
7677,2014,4009,TXSO,83.0,W
7678,2014,4010,TEX,51.0,L
7679,2014,4010,UK,63.0,W
7680,2014,4011,MINN,89.0,W
7681,2014,4011,RUTG,80.0,L
7682,2014,4012,CSF,66.0,L
7683,2014,4012,UCRV,71.0,W
7684,2014,4013,ORU,61.0,L
7685,2014,4013,WEB,62.0,W
7686,2014,4014,UCI,63.0,L
7687,2014,4014,UCRV,70.0,W
7688,2014,4015,CAMP,65.0,L
7689,2014,4015,WEBB,73.0,W
7690,2014,4016,IDHO,73.0,L
7691,2014,4016,PRST,85.0,W
7692,2014,4017,CSN,57.0,L
7693,2014,4017,SFA,61.0,W
7694,2014,4018,DSU,63.0,W
7695,2014,4018,NCCU,57.0,L
7696,2014,4020,DAV,77.0,W
7697,2014,4020,LAS,69.0,L
7698,2014,4021,LIP,47.0,L
7699,2014,4021,SCUS,70.0,W
7700,2014,4022,NEV,46.0,L
7701,2014,4022,UNLV,67.0,W
7702,2014,4023,MISS,69.0,W
7703,2014,4023,TXAM,59.0,L
7704,2014,4024,CLEM,45.0,L
7705,2014,4024,MIA,56.0,W
7706,2014,4025,AKR,74.0,W
7707,2014,4025,UMBC,57.0,L
7708,2014,4026,LIU,47.0,L
7709,2014,4026,WAG,60.0,W
7710,2014,4027,TXAM,81.0,W
7711,2014,4027,YSU,63.0,L
7712,2014,4028,UNCG,75.0,W
7713,2014,4028,VMI,63.0,L
7714,2014,4029,SCAR,43.0,L
7715,2014,4029,UK,58.0,W
7716,2014,4030,BUT,93.0,W
7717,2014,4030,KENN,51.0,L
7718,2014,4031,NWST,68.0,L
7719,2014,4031,OKLA,90.0,W
7720,2014,4032,FDU,85.0,W
7721,2014,4032,TOWS,84.0,L
7722,2014,4033,EKY,66.0,W
7723,2014,4033,MORE,57.0,L
7724,2014,4034,TEM,62.0,L
7725,2014,4034,VILL,85.0,W
7726,2014,4035,EVAN,51.0,L
7727,2014,4035,ILST,77.0,W
7728,2014,4036,MASS,95.0,W
7729,2014,4036,SIE,87.0,L
7730,2014,4037,UNT,71.0,L
7731,2014,4037,UTEP,85.0,W
7732,2014,4038,UNC,86.0,W
7733,2014,4038,WM,64.0,L
7734,2014,4039,ARIZ,86.0,W
7735,2014,4039,WSU,59.0,L
7736,2014,4040,IONA,82.0,L
7737,2014,4040,MASS,87.0,W
7738,2014,4041,LAM,50.0,L
7739,2014,4041,SHSU,79.0,W
7740,2014,4042,BRAD,84.0,W
7741,2014,4042,CMU,73.0,L
7742,2014,4044,ALBY,63.0,W
7743,2014,4044,UNH,62.0,L
7744,2014,4045,MONT,58.0,W
7745,2014,4045,SUU,56.0,L
7746,2014,4046,MONM,75.0,L
7747,2014,4046,TOWS,79.0,W
7748,2014,4047,OKLA,87.0,W
7749,2014,4047,TLSA,68.0,L
7750,2014,4048,ARK,56.0,W
7751,2014,4048,WOF,53.0,L
7752,2014,4049,NJIT,58.0,L
7753,2014,4049,SJU,77.0,W
7754,2014,4050,EKY,68.0,W
7755,2014,4050,SEMO,55.0,L
7756,2014,4051,MASS,68.0,L
7757,2014,4051,ND,81.0,W
7758,2014,4052,CCAR,72.0,W
7759,2014,4052,LONG,59.0,L
7760,2014,4053,GTWN,64.0,L
7761,2014,4053,UTAH,75.0,W
7762,2014,4054,MRST,69.0,W
7763,2014,4054,SPC,67.0,L
7764,2014,4055,MTU,68.0,W
7765,2014,4055,USA,67.0,L
7766,2014,4056,NCAT,58.0,L
7767,2014,4056,UMES,69.0,W
7768,2014,4057,JOES,82.0,W
7769,2014,4057,MASS,71.0,L
7770,2014,4058,DSU,71.0,L
7771,2014,4058,NORF,81.0,W
7772,2014,4059,ECU,53.0,L
7773,2014,4059,TEM,66.0,W
7774,2014,4060,ARK,60.0,W
7775,2014,4060,UGA,49.0,L
7776,2014,4061,FOR,71.0,L
7777,2014,4061,RICH,73.0,W
7778,2014,4062,TEM,73.0,W
7779,2014,4062,USF,48.0,L
7780,2014,4063,IUPU,49.0,L
7781,2014,4063,NCCU,70.0,W
7782,2014,4064,ELON,73.0,L
7783,2014,4064,MIZZ,78.0,W
7784,2014,4065,SFNY,60.0,W
7785,2014,4065,SFPA,59.0,L
7786,2014,4066,LMU,53.0,L
7787,2014,4066,WICH,80.0,W
7788,2014,4067,AC,54.0,L
7789,2014,4067,SELA,55.0,W
7790,2014,4068,PRIN,46.0,L
7791,2014,4068,SPC,60.0,W
7792,2014,4069,BING,57.0,L
7793,2014,4069,STON,62.0,W
7794,2014,4070,MASSL,73.0,W
7795,2014,4070,UMBC,61.0,L
7796,2014,4071,NMSU,88.0,W
7797,2014,4071,STET,68.0,L
7798,2014,4072,BSU,56.0,W
7799,2014,4072,SDSU,46.0,L
7800,2014,4073,CARK,67.0,L
7801,2014,4073,CHSO,80.0,W
7802,2014,4074,UNLV,71.0,L
7803,2014,4074,WYO,76.0,W
7804,2014,4075,CREI,40.0,L
7805,2014,4075,GTWN,67.0,W
7806,2014,4076,ALCN,50.0,L
7807,2014,4076,NDSU,61.0,W
7808,2014,4077,JKST,64.0,L
7809,2014,4077,USF,73.0,W
7810,2014,4078,MTU,59.0,W
7811,2014,4078,ODU,52.0,L
7812,2014,4079,TOWS,72.0,L
7813,2014,4079,WM,85.0,W
7814,2014,4080,ILST,65.0,W
7815,2014,4080,WICH,62.0,L
7816,2014,4082,UCD,73.0,W
7817,2014,4082,UNCO,63.0,L
7818,2014,4083,MIZZ,74.0,L
7819,2014,4083,MSST,77.0,W
7820,2014,4084,LSU,64.0,L
7821,2014,4084,TXAM,67.0,W
7822,2014,4085,BRWN,49.0,L
7823,2014,4085,COR,57.0,W
7824,2014,4086,CSN,57.0,L
7825,2014,4086,UCSB,65.0,W
7826,2014,4087,TEM,76.0,W
7827,2014,4087,TOWS,64.0,L
7828,2014,4088,SAC,90.0,W
7829,2014,4088,SUU,75.0,L
7830,2014,4089,CSN,58.0,L
7831,2014,4089,UCI,67.0,W
7832,2014,4090,PSU,79.0,W
7833,2014,4090,RUTG,51.0,L
7834,2014,4091,IDHO,77.0,L
7835,2014,4091,SUU,79.0,W
7836,2014,4092,DUQ,81.0,W
7837,2014,4092,FOR,66.0,L
7838,2014,4093,SMU,67.0,W
7839,2014,4093,TLSA,62.0,L
7840,2014,4094,CAL,52.0,L
7841,2014,4094,CSB,55.0,W
7842,2014,4095,UAB,79.0,W
7843,2014,4095,UNCA,71.0,L
7844,2014,4096,ARST,69.0,W
7845,2014,4096,MSST,55.0,L
7846,2014,4097,JOES,61.0,L
7847,2014,4097,SBON,70.0,W
7848,2014,4098,NCCU,60.0,L
7849,2014,4098,UNC,76.0,W
7850,2014,4099,DEP,72.0,W
7851,2014,4099,UIC,71.0,L
7852,2014,4100,FAU,60.0,L
7853,2014,4100,FIU,62.0,W
7854,2014,4101,UNCG,72.0,L
7855,2014,4101,UNCW,84.0,W
7856,2014,4102,HALL,66.0,W
7857,2014,4102,VILL,61.0,L
7858,2014,4103,CAN,69.0,W
7859,2014,4103,SPC,55.0,L
7860,2014,4104,CCAR,68.0,W
7861,2014,4104,UNCA,56.0,L
7862,2014,4105,FUR,60.0,L
7863,2014,4105,WOF,62.0,W
7864,2014,4106,CSF,69.0,W
7865,2014,4106,CSN,53.0,L
7866,2014,4107,RICE,65.0,L
7867,2014,4107,WM,69.0,W
7868,2014,4108,MCNS,60.0,L
7869,2014,4108,SHSU,69.0,W
7870,2014,4109,HART,65.0,W
7871,2014,4109,UMBC,63.0,L
7872,2014,4111,DUQ,81.0,W
7873,2014,4111,HOW,63.0,L
7874,2014,4112,DUKE,73.0,W
7875,2014,4112,FSU,70.0,L
7876,2014,4113,JVST,48.0,L
7877,2014,4113,MEM,74.0,W
7878,2014,4114,RID,76.0,W
7879,2014,4114,WAG,71.0,L
7880,2014,4115,MAN,80.0,W
7881,2014,4115,SIE,74.0,L
7882,2014,4116,AUB,71.0,W
7883,2014,4116,ORST,69.0,L
7884,2014,4117,LIB,52.0,L
7885,2014,4117,M-OH,61.0,W
7886,2014,4118,COOK,70.0,L
7887,2014,4118,UMES,74.0,W
7888,2014,4119,ARIZ,91.0,W
7889,2014,4119,STAN,69.0,L
7890,2014,4120,CHS,57.0,L
7891,2014,4120,OAK,70.0,W
7892,2014,4121,CLMB,46.0,L
7893,2014,4121,PENN,54.0,W
7894,2014,4122,NEB,55.0,L
7895,2014,4122,WIS,70.0,W
7896,2014,4123,BUCK,68.0,W
7897,2014,4123,LEH,62.0,L
7898,2014,4124,ALBY,64.0,W
7899,2014,4124,MASSL,51.0,L
7900,2014,4125,TTU,60.0,W
7901,2014,4125,UNT,45.0,L
7902,2014,4126,INST,78.0,W
7903,2014,4126,SIU,58.0,L
7904,2014,4127,OKLA,71.0,W
7905,2014,4127,WVU,52.0,L
7906,2014,4128,RMU,66.0,W
7907,2014,4128,SFNY,63.0,L
7908,2014,4129,CHS,46.0,L
7909,2014,4129,GAST,69.0,W
7910,2014,4130,IND,90.0,W
7911,2014,4130,MINN,71.0,L
7912,2014,4131,LIP,68.0,W
7913,2014,4131,PEAY,59.0,L
7914,2014,4133,SFNY,73.0,W
7915,2014,4133,SHU,71.0,L
7916,2014,4134,TCU,67.0,L
7917,2014,4134,WVU,78.0,W
7918,2014,4135,MINN,92.0,W
7919,2014,4135,SEA,57.0,L
7920,2014,4136,NE,75.0,W
7921,2014,4136,WM,64.0,L
7922,2014,4137,GC,70.0,L
7923,2014,4137,NAU,75.0,W
7924,2014,4138,CHS,65.0,W
7925,2014,4138,UVU,44.0,L
7926,2014,4139,DET,53.0,L
7927,2014,4139,WRST,64.0,W
7928,2014,4140,RICH,63.0,L
7929,2014,4140,WAKE,65.0,W
7930,2014,4141,TXST,63.0,W
7931,2014,4141,USA,43.0,L
7932,2014,4142,MD,66.0,W
7933,2014,4142,MICH,56.0,L
7934,2014,4143,JOES,57.0,L
7935,2014,4143,RICH,63.0,W
7936,2014,4144,BC,66.0,W
7937,2014,4144,GT,65.0,L
7938,2014,4145,CLEV,60.0,W
7939,2014,4145,JVST,46.0,L
7940,2014,4146,ELON,65.0,L
7941,2014,4146,UNCW,82.0,W
7942,2014,4147,CHAT,67.0,W
7943,2014,4147,CIT,48.0,L
7944,2014,4148,CAMP,63.0,L
7945,2014,4148,WIN,71.0,W
7946,2014,4149,IND,63.0,L
7947,2014,4149,PUR,67.0,W
7948,2014,4150,IPFW,67.0,L
7949,2014,4150,NEOM,73.0,W
7950,2014,4151,NEOM,78.0,L
7951,2014,4151,ORU,81.0,W
7952,2014,4152,CONN,66.0,W
7953,2014,4152,USF,53.0,L
7954,2014,4153,URI,75.0,W
7955,2014,4153,USM,43.0,L
7956,2014,4154,CAL,63.0,W
7957,2014,4154,NEV,56.0,L
7958,2014,4156,DUQ,81.0,L
7959,2014,4156,NJIT,84.0,W
7960,2014,4157,NDSU,72.0,W
7961,2014,4157,ORU,66.0,L
7962,2014,4160,BING,44.0,L
7963,2014,4160,UVM,64.0,W
7964,2014,4161,HAW,79.0,W
7965,2014,4161,LBSU,72.0,L
7966,2014,4163,EVAN,56.0,W
7967,2014,4163,MOSU,54.0,L
7968,2014,4164,UNCG,72.0,L
7969,2014,4164,WCU,82.0,W
7970,2014,4165,PAC,79.0,W
7971,2014,4165,PORT,77.0,L
7972,2014,4166,FUR,58.0,L
7973,2014,4166,SAM,68.0,W
7974,2014,4167,CCSU,53.0,W
7975,2014,4167,WAG,50.0,L
7976,2014,4169,L-IL,47.0,L
7977,2014,4169,WICH,58.0,W
7978,2014,4170,SMU,83.0,W
7979,2014,4170,USF,49.0,L
7980,2014,4171,LONG,81.0,W
7981,2014,4171,UNCG,79.0,L
7982,2014,4172,AKR,51.0,L
7983,2014,4172,MIA,79.0,W
7984,2014,4173,LAS,56.0,L
7985,2014,4173,URI,59.0,W
7986,2014,4174,CSF,61.0,L
7987,2014,4174,HAW,81.0,W
7988,2014,4175,SEMO,77.0,W
7989,2014,4175,TNST,62.0,L
7990,2014,4176,SYR,83.0,L
7991,2014,4176,UNC,93.0,W
7992,2014,4177,HOF,81.0,L
7993,2014,4177,UVM,85.0,W
7994,2014,4178,LMU,66.0,W
7995,2014,4178,UCRV,62.0,L
7996,2014,4179,DSU,51.0,L
7997,2014,4179,NJIT,69.0,W
7998,2014,4180,CONN,70.0,W
7999,2014,4180,TLSA,45.0,L
8000,2014,4181,GASO,68.0,W
8001,2014,4181,USF,63.0,L
8002,2014,4182,SAV,53.0,L
8003,2014,4182,SCST,56.0,W
8004,2014,4183,LOU,85.0,W
8005,2014,4183,MRSH,67.0,L
8006,2014,4185,ALA,61.0,W
8007,2014,4185,TXAM,60.0,L
8008,2014,4186,ND,91.0,W
8009,2014,4186,NIU,66.0,L
8010,2014,4187,MEM,66.0,L
8011,2014,4187,TULN,74.0,W
8012,2014,4188,MAN,60.0,W
8013,2014,4188,MRST,38.0,L
8014,2014,4189,NIAG,105.0,W
8015,2014,4189,QUIN,100.0,L
8016,2014,4190,ARPB,50.0,L
8017,2014,4190,TXSO,56.0,W
8018,2014,4191,PROV,38.0,L
8019,2014,4191,UK,58.0,W
8020,2014,4193,DSU,91.0,W
8021,2014,4193,UMES,85.0,L
8022,2014,4194,DEL,73.0,W
8023,2014,4194,NE,68.0,L
8024,2014,4195,OAK,71.0,L
8025,2014,4195,WMU,82.0,W
8026,2014,4196,CLEV,66.0,W
8027,2014,4196,GB,61.0,L
8028,2014,4197,ALCN,57.0,L
8029,2014,4197,CAL,91.0,W
8030,2014,4198,LT,81.0,W
8031,2014,4198,MRSH,57.0,L
8032,2014,4199,SELA,65.0,L
8033,2014,4199,UCF,70.0,W
8034,2014,4200,FOR,69.0,W
8035,2014,4200,SIE,67.0,L
8036,2014,4201,RICE,58.0,W
8037,2014,4201,USM,56.0,L
8038,2014,4202,CLEM,73.0,L
8039,2014,4202,FSU,76.0,W
8040,2014,4203,FAU,56.0,L
8041,2014,4203,UTEP,63.0,W
8042,2014,4204,BSU,79.0,W
8043,2014,4204,SUU,60.0,L
8044,2014,4205,CARK,55.0,L
8045,2014,4205,UNM,76.0,W
8046,2014,4206,APP,67.0,W
8047,2014,4206,TXST,64.0,L
8048,2014,4207,KENN,46.0,L
8049,2014,4207,KENT,58.0,W
8050,2014,4208,GRAM,58.0,L
8051,2014,4208,TXSO,81.0,W
8052,2014,4209,GONZ,72.0,W
8053,2014,4209,LMU,55.0,L
8054,2014,4210,TULN,49.0,L
8055,2014,4210,WAKE,71.0,W
8056,2014,4211,LIB,70.0,L
8057,2014,4211,UNCW,73.0,W
8058,2014,4212,BUFF,92.0,W
8059,2014,4212,COR,73.0,L
8060,2014,4213,CONN,58.0,W
8061,2014,4213,USF,44.0,L
8062,2014,4214,CCSU,65.0,W
8063,2014,4214,UMBC,53.0,L
8064,2014,4215,UNH,56.0,L
8065,2014,4215,WMU,70.0,W
8066,2014,4216,PRE,60.0,L
8067,2014,4216,UTM,77.0,W
8068,2014,4217,LAM,69.0,L
8069,2014,4217,MCNS,70.0,W
8070,2014,4218,ARIZ,89.0,W
8071,2014,4218,STAN,82.0,L
8072,2014,4219,UCLA,39.0,L
8073,2014,4219,UTAH,71.0,W
8074,2014,4220,FDU,54.0,L
8075,2014,4220,SFNY,70.0,W
8076,2014,4221,SCST,56.0,L
8077,2014,4221,UMES,68.0,W
8078,2014,4222,FSU,55.0,L
8079,2014,4222,MSST,62.0,W
8080,2014,4224,UALR,52.0,L
8081,2014,4224,ULM,64.0,W
8082,2014,4225,ELON,70.0,W
8083,2014,4225,M-OH,68.0,L
8084,2014,4227,PAC,69.0,L
8085,2014,4227,WASH,76.0,W
8086,2014,4228,NJIT,72.0,W
8087,2014,4228,USA,55.0,L
8088,2014,4229,MSST,51.0,L
8089,2014,4229,SCUS,53.0,W
8090,2014,4230,FOR,83.0,W
8091,2014,4230,SLU,65.0,L
8092,2014,4231,TULN,57.0,L
8093,2014,4231,WASH,66.0,W
8094,2014,4232,AMCC,48.0,L
8095,2014,4232,DEN,64.0,W
8096,2014,4233,CAL,70.0,W
8097,2014,4233,USC,69.0,L
8098,2014,4234,HBU,58.0,W
8099,2014,4234,RICE,55.0,L
8100,2014,4235,HARV,57.0,L
8101,2014,4235,HC,58.0,W
8102,2014,4236,SDST,81.0,W
8103,2014,4236,UMKC,61.0,L
8104,2014,4237,NEOM,86.0,W
8105,2014,4237,SDAK,77.0,L
8106,2014,4238,MTST,60.0,L
8107,2014,4238,PORT,87.0,W
8108,2014,4239,ILST,59.0,L
8109,2014,4239,SIU,65.0,W
8110,2014,4240,PITT,63.0,W
8111,2014,4240,SAM,56.0,L
8112,2014,4241,DET,81.0,W
8113,2014,4241,NE,69.0,L
8114,2014,4242,NMSU,77.0,W
8115,2014,4242,UMKC,63.0,L
8116,2014,4243,ALST,78.0,W
8117,2014,4243,GRAM,46.0,L
8118,2014,4244,MONM,46.0,L
8119,2014,4244,SFNY,71.0,W
8120,2014,4245,SAV,57.0,L
8121,2014,4245,UMES,87.0,W
8122,2014,4246,CP,50.0,L
8123,2014,4246,UCSB,54.0,W
8124,2014,4247,GRAM,54.0,L
8125,2014,4247,ND,81.0,W
8126,2014,4249,COFC,80.0,W
8127,2014,4249,WM,72.0,L
8128,2014,4250,MORE,70.0,W
8129,2014,4250,SEMO,57.0,L
8130,2014,4251,AKR,70.0,W
8131,2014,4251,OHIO,58.0,L
8132,2014,4254,GRAM,53.0,L
8133,2014,4254,SOU,59.0,W
8134,2014,4256,EVAN,79.0,W
8135,2014,4256,UTM,66.0,L
8136,2014,4257,CREI,79.0,W
8137,2014,4257,XAV,72.0,L
8138,2014,4258,MD,82.0,W
8139,2014,4258,WAG,48.0,L
8140,2014,4259,ALA,82.0,W
8141,2014,4259,TOWS,54.0,L
8142,2014,4260,NWST,88.0,W
8143,2014,4260,UNO,78.0,L
8144,2014,4261,ARK,78.0,W
8145,2014,4261,SCAR,74.0,L
8146,2014,4262,VMI,62.0,L
8147,2014,4262,WOF,65.0,W
8148,2014,4263,CSN,65.0,L
8149,2014,4263,SDAK,68.0,W
8150,2014,4264,DRKE,62.0,L
8151,2014,4264,UND,63.0,W
8152,2014,4265,DEN,59.0,W
8153,2014,4265,WIU,46.0,L
8154,2014,4266,HP,75.0,W
8155,2014,4266,UNCA,71.0,L
8156,2014,4267,CHAR,78.0,L
8157,2014,4267,GTWN,81.0,W
8158,2014,4268,CMU,74.0,W
8159,2014,4268,OHIO,69.0,L
8160,2014,4269,BUFF,93.0,W
8161,2014,4269,OHIO,66.0,L
8162,2014,4271,DRKE,48.0,L
8163,2014,4271,GB,64.0,W
8164,2014,4272,UVA,50.0,W
8165,2014,4272,VT,47.0,L
8166,2014,4273,OKST,87.0,W
8167,2014,4273,UNT,61.0,L
8168,2014,4274,MRSH,55.0,L
8169,2014,4274,NEV,83.0,W
8170,2014,4275,ARIZ,70.0,W
8171,2014,4275,UCLA,64.0,L
8172,2014,4276,MTST,90.0,W
8173,2014,4276,UNCO,87.0,L
8174,2014,4277,COFC,40.0,L
8175,2014,4277,MIA,67.0,W
8176,2014,4278,NMSU,76.0,L
8177,2014,4278,UTEP,77.0,W
8178,2014,4279,CAN,53.0,L
8179,2014,4279,SBON,59.0,W
8180,2014,4280,DAV,71.0,W
8181,2014,4280,MASS,63.0,L
8182,2014,4282,FGCU,62.0,L
8183,2014,4282,UNF,76.0,W
8184,2014,4283,BSU,54.0,L
8185,2014,4283,WIS,78.0,W
8186,2014,4284,MISS,57.0,L
8187,2014,4284,XAV,76.0,W
8188,2014,4285,CSB,65.0,L
8189,2014,4285,GC,73.0,W
8190,2014,4286,ALA,61.0,L
8191,2014,4286,FLA,69.0,W
8192,2014,4287,UTEP,65.0,W
8193,2014,4287,WSU,52.0,L
8194,2014,4288,ILST,64.0,W
8195,2014,4288,ODU,45.0,L
8196,2014,4289,BUFF,61.0,L
8197,2014,4289,OHIO,63.0,W
8198,2014,4290,CHAT,64.0,L
8199,2014,4290,WOF,68.0,W
8200,2014,4291,COOK,72.0,L
8201,2014,4291,STET,77.0,W
8202,2014,4292,MINN,108.0,W
8203,2014,4292,UNCW,82.0,L
8204,2014,4293,MER,54.0,L
8205,2014,4293,WCU,58.0,W
8206,2014,4294,NCAT,54.0,L
8207,2014,4294,SCAR,91.0,W
8208,2014,4295,KSU,71.0,W
8209,2014,4295,TXAM,64.0,L
8210,2014,4296,SUU,70.0,W
8211,2014,4296,WEB,60.0,L
8212,2014,4297,BGSU,52.0,L
8213,2014,4297,DAY,56.0,W
8214,2014,4298,ALBY,83.0,W
8215,2014,4298,ME,66.0,L
8216,2014,4299,BAY,69.0,W
8217,2014,4299,OKLA,58.0,L
8218,2014,4300,UIC,79.0,W
8219,2014,4300,WRST,75.0,L
8220,2014,4301,CSU,72.0,W
8221,2014,4301,SJSU,56.0,L
8222,2014,4302,ARMY,74.0,W
8223,2014,4302,SFNY,71.0,L
8224,2014,4303,KENT,53.0,W
8225,2014,4303,NDSU,52.0,L
8226,2014,4304,CARK,74.0,W
8227,2014,4304,SELA,72.0,L
8228,2014,4305,UNT,60.0,L
8229,2014,4305,UTEP,83.0,W
8230,2014,4307,CONN,106.0,W
8231,2014,4307,COPP,85.0,L
8232,2014,4308,UMBC,51.0,L
8233,2014,4308,UVM,74.0,W
8234,2014,4309,APP,95.0,L
8235,2014,4309,USA,104.0,W
8236,2014,4310,UAB,43.0,L
8237,2014,4310,WIS,72.0,W
8238,2014,4311,MOSU,70.0,L
8239,2014,4311,TLSA,74.0,W
8240,2014,4312,CAN,60.0,W
8241,2014,4312,STON,59.0,L
8242,2014,4313,ARK,84.0,W
8243,2014,4313,SEMO,67.0,L
8244,2014,4314,BUT,80.0,W
8245,2014,4314,L-MD,39.0,L
8246,2014,4315,NKU,75.0,L
8247,2014,4315,STET,85.0,W
8248,2014,4316,UNLV,65.0,L
8249,2014,4316,USU,83.0,W
8250,2014,4317,ARST,43.0,L
8251,2014,4317,GAST,74.0,W
8252,2014,4318,FUR,74.0,W
8253,2014,4318,SAM,64.0,L
8254,2014,4319,GAST,75.0,W
8255,2014,4319,ULL,64.0,L
8256,2014,4320,EVAN,41.0,L
8257,2014,4320,WICH,61.0,W
8258,2014,4321,CHAR,77.0,W
8259,2014,4321,MRSH,72.0,L
8260,2014,4322,HOF,78.0,L
8261,2014,4322,WM,80.0,W
8262,2014,4323,ARST,73.0,L
8263,2014,4323,UTM,75.0,W
8264,2014,4324,ARIZ,73.0,W
8265,2014,4324,CAL,51.0,L
8266,2014,4325,HARV,75.0,W
8267,2014,4325,MASS,73.0,L
8268,2014,4326,MCNS,66.0,W
8269,2014,4326,MSST,47.0,L
8270,2014,4327,HOW,60.0,L
8271,2014,4327,UMES,71.0,W
8272,2014,4329,ALCN,73.0,L
8273,2014,4329,TXSO,94.0,W
8274,2014,4330,MINN,66.0,W
8275,2014,4330,UGA,62.0,L
8276,2014,4331,NAU,88.0,W
8277,2014,4331,UND,63.0,L
8278,2014,4332,IDST,70.0,W
