,season,team_alias,game_id,team_game_score,assists/score,differencestrash,w/l_ratio,star_power,differences,win_count,game_count
1361,2016,USU,16586.333333333332,71.9,0.20588110730184386,1.0666666666666667,0.43333333333333335,1.910666666666667,1.5,13,30.0
1363,2016,UTAH,16716.466666666667,77.8,0.1900613574501355,7.433333333333334,0.6,1.7856666666666665,-15.0,18,30.0
1364,2016,UTEP,16958.09677419355,68.6774193548387,0.20356606090730703,-2.6129032258064515,0.45161290322580644,1.961290322580645,1.4,14,31.0
1365,2016,UTM,16866.121212121212,75.45454545454545,0.19991772533602215,-0.8181818181818182,0.6060606060606061,2.046363636363636,-8.0,20,33.0
1366,2016,UTRGV,17137.103448275862,76.75862068965517,0.18611731961629618,-6.0344827586206895,0.2413793103448276,2.362758620689655,15.5,7,29.0
1367,2016,UTSA,17006.0,64.64516129032258,0.1569665278626005,-5.580645161290323,0.3870967741935484,2.0351612903225806,2.25,12,31.0
1368,2016,UVA,16361.558823529413,66.05882352941177,0.21050890653172194,6.676470588235294,0.6764705882352942,1.7885294117647055,-8.5,23,34.0
1369,2016,UVM,16815.79411764706,73.29411764705883,0.18248455837005936,9.941176470588236,0.8235294117647058,1.959705882352941,-1.5,28,34.0
1370,2016,UVU,17249.58064516129,75.96774193548387,0.19956760733118523,3.064516129032258,0.45161290322580644,1.6935483870967745,7.0,14,31.0
1371,2016,VALP,16710.125,74.25,0.16857022998725688,4.0,0.71875,2.2731249999999994,-12.75,23,32.0
1374,2016,VILL,16655.5,77.19444444444444,0.17908868402631284,13.305555555555555,0.8888888888888888,1.9052777777777778,-13.6,32,36.0
1375,2016,VMI,16484.5,68.10714285714286,0.1704335841974167,-9.678571428571429,0.14285714285714285,2.45,16.714285714285715,4,28.0
1376,2016,VT,16663.878787878788,79.0909090909091,0.18894850479938843,4.636363636363637,0.6666666666666666,1.7348484848484846,2.0,22,33.0
1378,2016,WAKE,16345.515151515152,82.81818181818181,0.18861162524984043,4.363636363636363,0.5757575757575758,1.8248484848484847,4.0,19,33.0
1379,2016,WASH,16769.451612903227,76.38709677419355,0.17209613090606057,-3.967741935483871,0.2903225806451613,2.359354838709678,-4.8,9,31.0
1380,2016,WCU,16634.1,59.7,0.18485752582142242,-14.6,0.23333333333333334,1.7476666666666665,25.0,7,30.0
1382,2016,WEBB,16434.266666666666,74.36666666666666,0.183368630191788,2.8666666666666667,0.5,1.906666666666666,3.6666666666666665,15,30.0
1391,2016,WRST,17112.655172413793,75.3103448275862,0.1956699242678233,2.2758620689655173,0.6206896551724138,2.1520689655172416,1.0,18,29.0
1398,2017,AAMU,23096.41935483871,60.41935483870968,0.1829464059919868,-12.290322580645162,0.0967741935483871,1.878064516129032,15.935483870967742,3,31.0
1399,2017,AC,22831.035714285714,70.75,0.19365338901038495,-2.892857142857143,0.42857142857142855,1.7182142857142855,2.3214285714285716,12,28.0
1400,2017,AFA,22556.55172413793,66.6896551724138,0.20862183946040352,-6.586206896551724,0.3448275862068966,1.771379310344828,6.107142857142857,10,29.0
1401,2017,AKR,22680.41935483871,71.29032258064517,0.1797796087297068,-3.096774193548387,0.41935483870967744,2.103870967741935,4.806451612903226,13,31.0
1402,2017,ALA,22742.63888888889,72.33333333333333,0.17447838067171678,1.6666666666666667,0.5555555555555556,2.218611111111111,-0.6857142857142857,20,36.0
1403,2017,ALBY,22740.16129032258,73.3225806451613,0.1691558598128184,-6.645161290322581,0.6774193548387096,1.9312903225806444,-5.451612903225806,21,31.0
1404,2017,ALCN,22790.89285714286,67.57142857142857,0.1721505486726341,-4.714285714285714,0.25,1.8382142857142851,11.576923076923077,7,28.0
1405,2017,ALST,23302.16129032258,68.6774193548387,0.14575687830425912,-2.4193548387096775,0.25806451612903225,1.9606451612903226,12.333333333333334,8,31.0
1406,2017,AMCC,22853.923076923078,67.03846153846153,0.161983560488774,-6.384615384615385,0.3076923076923077,2.276923076923077,7.166666666666667,8,26.0
1407,2017,AMER,22580.1,65.36666666666666,0.18790610731889287,-9.3,0.23333333333333334,2.2696666666666667,8.3,7,30.0
1408,2017,APP,22742.83870967742,73.87096774193549,0.1573494747014847,-0.0967741935483871,0.41935483870967744,1.9903225806451617,2.066666666666667,13,31.0
1409,2017,ARIZ,22705.628571428573,80.51428571428572,0.1897775060900476,7.171428571428572,0.7714285714285715,2.036,-8.911764705882353,27,35.0
1410,2017,ARK,23265.742857142857,80.54285714285714,0.17657079163351047,7.828571428571428,0.6571428571428571,1.9191428571428573,-4.970588235294118,23,35.0
1411,2017,ARMY,21982.206896551725,73.72413793103448,0.2224522059467273,-0.034482758620689655,0.41379310344827586,1.8200000000000003,3.1923076923076925,12,29.0
1412,2017,ARPB,22613.485714285714,65.91428571428571,0.1819912709206221,-2.7714285714285714,0.4,2.530857142857143,7.392857142857143,14,35.0
1413,2017,ARST,22837.033333333333,72.66666666666667,0.14107162246951907,0.3333333333333333,0.3,2.272,8.185185185185185,9,30.0
1414,2017,ASU,22695.03125,82.65625,0.1741056594742389,8.8125,0.625,1.8484374999999997,-8.766666666666667,20,32.0
1415,2017,AUB,23544.29411764706,81.8529411764706,0.17161263781101246,10.911764705882353,0.7647058823529411,1.8017647058823527,-10.241379310344827,26,34.0
1416,2017,BALL,23353.129032258064,75.12903225806451,0.18948776912511714,1.3870967741935485,0.5806451612903226,1.7777419354838708,-0.20689655172413793,18,31.0
1417,2017,BAY,22080.272727272728,74.66666666666667,0.19073953163375934,-2.8181818181818183,0.5454545454545454,2.0175757575757576,-4.387096774193548,18,33.0
1418,2017,BC,22980.02857142857,76.37142857142857,0.1820948933415865,2.257142857142857,0.5428571428571428,2.1259999999999994,-1.8,19,35.0
1419,2017,BEL,23061.78787878788,77.63636363636364,0.20638188951951394,4.7272727272727275,0.7272727272727273,2.03,-8.424242424242424,24,33.0
1420,2017,BGSU,22914.233333333334,74.1,0.171626693222203,-1.6666666666666667,0.4666666666666667,1.9509999999999998,3.576923076923077,14,30.0
1421,2017,BING,23423.655172413793,66.79310344827586,0.17013315901479667,-5.793103448275862,0.3103448275862069,1.9437931034482758,4.423076923076923,9,29.0
1422,2017,BRAD,23318.25,66.8125,0.1979715052266482,-7.25,0.59375,1.8724999999999996,-1.53125,19,32.0
1423,2017,BRWN,23168.80769230769,75.92307692307692,0.16376148230894932,0.4230769230769231,0.38461538461538464,2.013846153846153,3.1153846153846154,10,26.0
1424,2017,BRY,22898.09677419355,69.96774193548387,0.19030358740732928,-5.774193548387097,0.0967741935483871,2.0699999999999994,12.689655172413794,3,31.0
1425,2017,BSU,22790.451612903227,77.35483870967742,0.16831797993219963,3.2903225806451615,0.7096774193548387,2.225806451612903,-7.689655172413793,22,31.0
1426,2017,BU,22762.3,70.1,0.18866900747149343,-3.7,0.4666666666666667,1.8619999999999992,2.24,14,30.0
1427,2017,BUCK,22536.85714285714,81.05714285714286,0.17754003634012905,8.457142857142857,0.7142857142857143,2.1374285714285715,-7.1923076923076925,25,35.0
1428,2017,BUFF,22345.714285714286,84.54285714285714,0.19287300823143158,12.0,0.7428571428571429,1.87,-5.379310344827586,26,35.0
1429,2017,BUT,21904.314285714285,78.94285714285714,0.17523768113888513,6.742857142857143,0.6,2.1717142857142853,-6.0588235294117645,21,35.0
1430,2017,BYU,22660.942857142858,74.28571428571429,0.20302706355439343,-3.8285714285714287,0.6857142857142857,2.238285714285714,-7.382352941176471,24,35.0
1431,2017,CAL,22516.677419354837,67.54838709677419,0.1458222320763292,-4.193548387096774,0.25806451612903225,2.1587096774193544,8.185185185185185,8,31.0
1432,2017,CAMP,23071.8064516129,73.6774193548387,0.17616713371313616,-1.7419354838709677,0.4838709677419355,2.7225806451612904,-1.4482758620689655,15,31.0
1433,2017,CAN,22636.333333333332,76.33333333333333,0.22049936073993334,2.393939393939394,0.6363636363636364,2.0209090909090914,-5.931034482758621,21,33.0
1434,2017,CARK,22623.79411764706,80.0,0.19835534748616818,5.0588235294117645,0.5,2.5058823529411764,0.14285714285714285,17,34.0
1435,2017,CCAR,22865.241379310344,70.44827586206897,0.1817649384978159,-0.3793103448275862,0.3793103448275862,1.9865517241379314,1.68,11,29.0
1436,2017,CCSU,22706.59375,67.375,0.18119015155820317,-6.875,0.40625,2.2974999999999994,4.821428571428571,13,32.0
1437,2017,CHAR,23069.10714285714,69.64285714285714,0.15289423851564726,-8.178571428571429,0.17857142857142858,2.3721428571428573,9.964285714285714,5,28.0
1438,2017,CHAT,22993.483870967742,67.74193548387096,0.17898055816484715,-0.3870967741935484,0.25806451612903225,1.9409677419354836,8.714285714285714,8,31.0
1439,2017,CHS,22873.266666666666,65.23333333333333,0.15951059551437727,-6.533333333333333,0.03333333333333333,1.9126666666666667,22.586206896551722,1,30.0
1440,2017,CHSO,22816.785714285714,68.75,0.16352096128350757,-2.6785714285714284,0.42857142857142855,2.0485714285714285,1.7307692307692308,12,28.0
1441,2017,CIN,22980.61111111111,74.25,0.21110296060861256,0.0,0.8611111111111112,1.7369444444444446,-16.242424242424242,31,36.0
1442,2017,CIT,22153.931034482757,79.37931034482759,0.1935541026242363,1.7241379310344827,0.27586206896551724,1.8558620689655174,11.846153846153847,8,29.0
1443,2017,CLEM,22565.0,73.82857142857142,0.17957259272472634,1.2285714285714286,0.7142857142857143,1.9605714285714286,-7.375,25,35.0
1444,2017,CLEV,22563.29411764706,68.02941176470588,0.18991787835476998,-5.5,0.3235294117647059,1.8908823529411762,7.233333333333333,11,34.0
1445,2017,CLMB,22942.423076923078,75.96153846153847,0.18219571970144552,2.076923076923077,0.2692307692307692,1.9261538461538459,2.0476190476190474,7,26.0
1446,2017,CMU,22410.909090909092,76.75757575757575,0.1708263375250121,5.303030303030303,0.5454545454545454,1.8275757575757576,-2.1923076923076925,18,33.0
1447,2017,COFC,22760.03125,74.65625,0.1482051848683223,-1.4375,0.75,2.2015625000000005,-5.413793103448276,24,32.0
1448,2017,COLG,22275.5625,71.59375,0.17383653151516354,-3.5,0.5625,1.7853125,-2.8947368421052633,18,32.0
1449,2017,COLO,22731.59375,72.09375,0.17620382020739708,-0.1875,0.53125,1.9093749999999998,1.2916666666666667,17,32.0
1450,2017,CONN,22985.03125,68.15625,0.15098249252483734,-6.28125,0.4375,2.1109375000000004,3.5833333333333335,14,32.0
1451,2017,COOK,23381.866666666665,80.53333333333333,0.18257368400757099,4.866666666666666,0.5333333333333333,1.9896666666666663,-0.3103448275862069,16,30.0
1452,2017,COPP,22679.0,60.78125,0.1717721851422129,-14.84375,0.15625,2.0834374999999996,12.76923076923077,5,32.0
1453,2017,COR,22443.222222222223,75.18518518518519,0.20996742348184544,0.9629629629629629,0.4074074074074074,2.437037037037037,6.35,11,27.0
1454,2017,CP,23066.689655172413,66.65517241379311,0.1758864525048339,-2.896551724137931,0.2413793103448276,2.031379310344828,10.68,7,29.0
1455,2017,CREI,22734.0625,83.1875,0.21112221120367805,10.375,0.625,1.9256250000000001,-8.75,20,32.0
1456,2017,CSB,22532.88888888889,64.22222222222223,0.1915663398099987,-13.148148148148149,0.3333333333333333,1.864814814814815,6.2272727272727275,9,27.0
1457,2017,CSF,22398.4,71.83333333333333,0.1679590879856122,-3.3666666666666667,0.6,2.512,0.4074074074074074,18,30.0
1458,2017,CSN,23197.964285714286,64.78571428571429,0.18252862840336528,-7.428571428571429,0.14285714285714285,1.9835714285714288,10.181818181818182,4,28.0
1459,2017,CSU,22510.967741935485,71.83870967741936,0.1747155464888243,-1.3225806451612903,0.3225806451612903,1.893225806451613,6.2,10,31.0
1460,2017,DART,22645.19230769231,67.8076923076923,0.18974776367298837,-7.115384615384615,0.23076923076923078,1.943076923076923,7.75,6,26.0
1461,2017,DAV,22581.21212121212,76.33333333333333,0.21709370953217783,4.787878787878788,0.6363636363636364,2.317575757575758,-7.551724137931035,21,33.0
1462,2017,DAY,23218.483870967742,72.38709677419355,0.21401199369795024,0.7096774193548387,0.45161290322580644,1.931290322580645,1.2962962962962963,14,31.0
1463,2017,DEL,22929.225806451614,69.58064516129032,0.1595961368714998,-1.8064516129032258,0.3870967741935484,1.933548387096774,4.16,12,31.0
1464,2017,DEN,22520.178571428572,71.25,0.19736463770218254,-2.2142857142857144,0.4642857142857143,1.9832142857142856,1.7692307692307692,13,28.0
1465,2017,DEP,22714.25806451613,71.93548387096774,0.20755928352466235,-1.2258064516129032,0.3548387096774194,1.9961290322580643,2.0,11,31.0
1466,2017,DET,22562.7,75.16666666666667,0.16536440032400856,3.3333333333333335,0.2,2.3013333333333335,11.964285714285714,6,30.0
1467,2017,DREX,22372.125,73.71875,0.15266554283537886,-1.34375,0.375,1.9803125000000001,4.384615384615385,12,32.0
1468,2017,DRKE,23410.636363636364,72.87878787878788,0.2024243072935923,-1.0606060606060606,0.48484848484848486,2.223939393939394,2.3846153846153846,16,33.0
1469,2017,DSU,22911.8,62.93333333333333,0.1704952460859244,-13.166666666666666,0.06666666666666667,1.96,16.88,2,30.0
1470,2017,DUKE,23221.35135135135,84.35135135135135,0.205756364260123,10.864864864864865,0.7837837837837838,2.0102702702702704,-15.457142857142857,29,37.0
1471,2017,DUQ,22438.53125,72.40625,0.1616592543213026,0.03125,0.5,1.9406249999999998,-1.7777777777777777,16,32.0
1472,2017,ECU,23266.1,66.43333333333334,0.19580878527025933,-4.8,0.3333333333333333,1.9486666666666665,10.666666666666666,10,30.0
1473,2017,EIU,22712.172413793105,65.34482758620689,0.18027096126824166,-9.310344827586206,0.3448275862068966,2.11448275862069,3.6923076923076925,10,29.0
1474,2017,EKY,23079.103448275862,70.13793103448276,0.17891750864999867,0.06896551724137931,0.3103448275862069,2.0906896551724135,6.32,9,29.0
1475,2017,ELON,22931.666666666668,72.2,0.2190537283143809,-1.7333333333333334,0.4,1.8503333333333327,5.25,12,30.0
1476,2017,EMU,22503.16129032258,70.09677419354838,0.17624749787700292,-5.129032258064516,0.5806451612903226,2.1003225806451615,-2.2857142857142856,18,31.0
1477,2017,ETSU,22787.09375,74.3125,0.19238275463505944,2.0,0.71875,1.9121874999999993,-6.44,23,32.0
1478,2017,EVAN,22941.1,63.9,0.19554960672173757,-5.6,0.5,2.828,-0.19047619047619047,15,30.0
1479,2017,EWU,22404.757575757576,74.03030303030303,0.16589690009674882,0.3333333333333333,0.5757575757575758,2.415757575757575,-0.16129032258064516,19,33.0
1480,2017,FAIR,23147.909090909092,75.93939393939394,0.19356647593319234,2.484848484848485,0.5151515151515151,2.1784848484848482,0.78125,17,33.0
1481,2017,FAMU,22722.272727272728,68.66666666666667,0.16019618730074686,-6.575757575757576,0.24242424242424243,2.1975757575757573,11.666666666666666,8,33.0
1482,2017,FAU,22696.035714285714,66.67857142857143,0.173342074330709,-4.571428571428571,0.32142857142857145,1.8610714285714287,6.958333333333333,9,28.0
1483,2017,FDU,23141.172413793105,72.6896551724138,0.17314415256781396,-2.2758620689655173,0.3793103448275862,1.8044827586206897,6.24,11,29.0
1484,2017,FGCU,22634.5625,81.0625,0.18054596771427933,7.40625,0.625,1.86125,-8.10344827586207,20,32.0
1485,2017,FIU,22857.55172413793,70.20689655172414,0.16518524231056816,-4.793103448275862,0.3793103448275862,2.0355172413793103,3.608695652173913,11,29.0
1486,2017,FLA,22836.264705882353,75.79411764705883,0.16929624213420544,3.764705882352941,0.6176470588235294,1.9011764705882352,-7.44,21,34.0
1487,2017,FOR,22579.0,62.29032258064516,0.21599640350665028,-10.548387096774194,0.2903225806451613,1.9209677419354834,7.875,9,31.0
1488,2017,FRES,23329.8,75.66666666666667,0.16456914722693575,6.133333333333334,0.6333333333333333,1.847333333333333,-4.578947368421052,19,30.0
1489,2017,FSU,22466.457142857143,80.11428571428571,0.18505092280705124,5.285714285714286,0.6571428571428571,1.7874285714285716,-6.56,23,35.0
1490,2017,FUR,22329.645161290322,77.90322580645162,0.19603063233980378,6.258064516129032,0.6774193548387096,1.8135483870967744,-10.80952380952381,21,31.0
1491,2017,GASO,22457.032258064515,73.7741935483871,0.13082813715384634,2.129032258064516,0.6129032258064516,2.029032258064516,-2.0434782608695654,19,31.0
1492,2017,GAST,22835.090909090908,73.75757575757575,0.16833921808244645,3.757575757575758,0.6666666666666666,2.2912121212121206,-5.095238095238095,22,33.0
1493,2017,GB,23019.266666666666,74.16666666666667,0.17930414237952425,2.7,0.3333333333333333,2.113,8.714285714285714,10,30.0
1494,2017,GC,23093.515151515152,73.21212121212122,0.2106762826315205,2.1818181818181817,0.6363636363636364,2.0015151515151515,-8.074074074074074,21,33.0
1495,2017,GMU,22649.60606060606,71.84848484848484,0.15883027539779881,-1.0606060606060606,0.48484848484848486,1.9333333333333331,3.4166666666666665,16,33.0
1496,2017,GONZ,22826.18918918919,83.54054054054055,0.17986745325777512,10.837837837837839,0.8648648648648649,1.7400000000000002,-17.677419354838708,32,37.0
1497,2017,GRAM,22552.233333333334,71.4,0.15277748630243967,0.9333333333333333,0.4666666666666667,1.8833333333333333,2.210526315789474,14,30.0
1498,2017,GT,23068.21875,65.65625,0.1965382344088591,-11.40625,0.4375,2.169375,2.8181818181818183,14,32.0
1499,2017,GTWN,22549.466666666667,78.33333333333333,0.22101963348785844,3.7333333333333334,0.5,1.930666666666667,-1.0,15,30.0
1500,2017,GW,22942.030303030304,67.42424242424242,0.1959442722835867,-6.03030303030303,0.45454545454545453,2.0027272727272734,0.6956521739130435,15,33.0
1501,2017,HALL,22615.117647058825,79.44117647058823,0.1967439137154475,5.5,0.6470588235294118,1.8882352941176468,-5.75,22,34.0
1502,2017,HAMP,23299.90625,77.6875,0.18714261119065695,5.125,0.5,2.1325000000000003,1.9565217391304348,16,32.0
1503,2017,HART,22309.6875,70.1875,0.18372302702606305,-3.15625,0.5625,1.9543749999999998,1.8333333333333333,18,32.0
1504,2017,HARV,22739.129032258064,68.03225806451613,0.18839186582095066,0.2903225806451613,0.5483870967741935,2.0970967741935485,1.3888888888888888,17,31.0
1505,2017,HAW,22837.428571428572,69.10714285714286,0.20106516734099622,-5.0,0.5357142857142857,1.9646428571428571,1.55,15,28.0
1506,2017,HBU,22744.964285714286,74.21428571428571,0.17052802827333746,-4.928571428571429,0.10714285714285714,2.0707142857142857,13.0,3,28.0
1507,2017,HC,22371.387096774193,63.61290322580645,0.2120390536334022,-8.290322580645162,0.3870967741935484,1.6916129032258065,4.647058823529412,12,31.0
1508,2017,HOF,22360.4,78.56666666666666,0.1664290381674083,4.633333333333334,0.6,2.5050000000000003,-0.4444444444444444,18,30.0
1509,2017,HOU,22785.914285714287,76.71428571428571,0.1870771589176985,5.942857142857143,0.7714285714285715,2.286285714285714,-11.5,27,35.0
1510,2017,HOW,23279.483870967742,73.93548387096774,0.16475462160529822,-4.67741935483871,0.25806451612903225,2.5174193548387094,6.176470588235294,8,31.0
1511,2017,HP,22467.25925925926,67.66666666666667,0.1623935932888926,-5.925925925925926,0.4074074074074074,2.21,0.75,11,27.0
1512,2017,IDHO,23037.862068965518,74.34482758620689,0.1975555431520098,4.793103448275862,0.6896551724137931,2.1231034482758617,-5.541666666666667,20,29.0
1513,2017,IDST,22517.14285714286,73.07142857142857,0.16293994480948712,2.2142857142857144,0.42857142857142855,2.035714285714286,1.9090909090909092,12,28.0
1514,2017,ILL,22605.870967741936,75.16129032258064,0.17933365578440674,4.096774193548387,0.41935483870967744,1.9903225806451614,-0.5862068965517241,13,31.0
1515,2017,ILST,22344.46875,71.1875,0.19703084939521717,0.71875,0.53125,2.0846875,1.5454545454545454,17,32.0
1516,2017,IND,22971.225806451614,71.90322580645162,0.19265453255088352,-1.5161290322580645,0.5161290322580645,2.1038709677419356,-0.9583333333333334,16,31.0
1517,2017,INST,23113.241379310344,72.20689655172414,0.162889558110905,-0.6896551724137931,0.3793103448275862,1.9613793103448274,3.857142857142857,11,29.0
1518,2017,IONA,22934.823529411766,79.41176470588235,0.2013374133046233,6.705882352941177,0.5882352941176471,1.8870588235294117,-3.625,20,34.0
1519,2017,IOWA,22946.60606060606,79.6969696969697,0.22735771544927302,3.1515151515151514,0.42424242424242425,2.0554545454545456,3.2916666666666665,14,33.0
1520,2017,IPFW,22778.51724137931,79.72413793103448,0.17549712245508686,3.2413793103448274,0.4827586206896552,2.210344827586207,0.14285714285714285,14,29.0
1521,2017,ISU,22846.1935483871,72.83870967741936,0.18610744939248336,-0.41935483870967744,0.41935483870967744,1.970322580645161,4.8,13,31.0
1522,2017,IUPU,22761.25,67.32142857142857,0.18439176188677583,-3.8214285714285716,0.32142857142857145,1.8299999999999996,6.888888888888889,9,28.0
1524,2017,JAC,22778.41379310345,70.41379310344827,0.1732976751699861,-3.7241379310344827,0.3793103448275862,1.9293103448275861,6.782608695652174,11,29.0
1525,2017,JKST,23077.433333333334,61.56666666666667,0.17452495673657856,-8.233333333333333,0.3333333333333333,2.0066666666666664,9.444444444444445,10,30.0
1526,2017,JMU,22441.129032258064,72.93548387096774,0.16845859331264018,-3.5161290322580645,0.2903225806451613,2.1432258064516128,5.857142857142857,9,31.0
1527,2017,JOES,22631.9375,74.0625,0.18885590992871326,0.8125,0.5,1.8721875,-0.5714285714285714,16,32.0
1528,2017,JVST,23219.4,71.05714285714286,0.206278232012888,0.14285714285714285,0.6285714285714286,1.8771428571428572,-3.1739130434782608,22,35.0
1529,2017,KENN,23005.464285714286,71.67857142857143,0.19582739254484186,-1.7142857142857142,0.2857142857142857,2.0739285714285716,6.666666666666667,8,28.0
1530,2017,KENT,22659.60606060606,72.48484848484848,0.1590315935791082,-2.1818181818181817,0.48484848484848486,1.8257575757575755,2.888888888888889,16,33.0
1531,2017,KSU,23006.0,71.08108108108108,0.1913051479213135,-1.0,0.6756756756756757,2.125945945945946,-1.8275862068965518,25,37.0
1532,2017,KU,22992.410256410258,81.38461538461539,0.2049948697322662,7.82051282051282,0.7948717948717948,2.0638461538461534,-12.142857142857142,31,39.0
1533,2017,L-IL,23138.62162162162,70.94594594594595,0.21505983523757827,2.6486486486486487,0.8378378378378378,1.7629729729729726,-9.857142857142858,31,37.0
1534,2017,L-MD,22518.266666666666,68.33333333333333,0.16302449822147172,-8.3,0.26666666666666666,2.0650000000000004,6.363636363636363,8,30.0
1535,2017,LAF,22683.7,70.83333333333333,0.17660183018392717,-3.6,0.3,2.1126666666666667,9.272727272727273,9,30.0
1536,2017,LAM,22740.172413793105,73.10344827586206,0.17304601714984683,1.6551724137931034,0.5172413793103449,1.9837931034482756,-0.25,15,29.0
1537,2017,LAS,22864.625,72.90625,0.17455842364948612,-0.40625,0.40625,2.1828125,0.2631578947368421,13,32.0
1538,2017,LBSU,22663.58064516129,74.61290322580645,0.1658828041996997,-1.935483870967742,0.41935483870967744,1.904516129032258,6.0,13,31.0
1539,2017,LEH,22182.275862068964,77.27586206896552,0.18164428128306007,2.2413793103448274,0.5172413793103449,1.8406896551724137,5.833333333333333,15,29.0
1540,2017,LIB,23095.941176470587,68.88235294117646,0.19748176627422778,-1.911764705882353,0.5588235294117647,1.779117647058823,-3.4285714285714284,19,34.0
1541,2017,LIP,22903.966666666667,80.36666666666666,0.18408095228786375,8.2,0.6666666666666666,2.351666666666667,0.8235294117647058,20,30.0
1542,2017,LIU,22968.58823529412,76.05882352941177,0.16286190538426942,3.5,0.5,2.130294117647059,0.5714285714285714,17,34.0
1543,2017,LMU,22652.5,71.3,0.19712563593369406,-2.0,0.3333333333333333,2.1866666666666665,4.095238095238095,10,30.0
1544,2017,LONG,22582.4,61.2,0.1538537491048563,-12.9,0.13333333333333333,2.0733333333333333,11.533333333333333,4,30.0
1545,2017,LOU,22495.305555555555,75.58333333333333,0.17916192712297424,2.2222222222222223,0.6111111111111112,1.702222222222222,-4.391304347826087,22,36.0
1546,2017,LSU,22646.030303030304,77.54545454545455,0.18040926547722486,6.454545454545454,0.5454545454545454,2.124545454545455,-3.24,18,33.0
1547,2017,LT,22633.548387096773,72.58064516129032,0.19087911039519828,3.161290322580645,0.4838709677419355,1.8990322580645165,1.6818181818181819,15,31.0
1548,2017,M-OH,22723.9375,69.28125,0.17965030849463898,-2.1875,0.4375,1.9553124999999998,5.071428571428571,14,32.0
1549,2017,MAN,22937.548387096773,68.51612903225806,0.20389227648737554,-2.967741935483871,0.41935483870967744,1.8664516129032256,0.5,13,31.0
1550,2017,MARQ,22864.742857142857,81.31428571428572,0.19205554868345978,7.057142857142857,0.6,2.5819999999999994,0.7894736842105263,21,35.0
1551,2017,MASS,22567.242424242424,71.6969696969697,0.2114896852126358,-1.8181818181818181,0.3939393939393939,2.266666666666667,3.2666666666666666,13,33.0
1552,2017,MASSL,22509.896551724138,75.24137931034483,0.19306742199110263,0.5172413793103449,0.3793103448275862,2.0786206896551724,6.5625,11,29.0
1554,2017,MD,23253.322580645163,72.96774193548387,0.1920987719231222,0.0967741935483871,0.5806451612903226,1.8454838709677424,-3.875,18,31.0
1555,2017,ME,23326.433333333334,65.36666666666666,0.17141569319949315,-10.8,0.13333333333333333,2.016,10.692307692307692,4,30.0
1556,2017,MEM,22374.0,70.82352941176471,0.18145807532457878,-3.3823529411764706,0.6176470588235294,2.1238235294117644,0.65,21,34.0
1557,2017,MER,22338.59375,73.78125,0.18342427358465274,1.4375,0.53125,2.0106249999999997,-0.5,17,32.0
1558,2017,MIA,23036.40625,73.71875,0.17854166016245734,3.1875,0.6875,1.6759375000000003,-7.444444444444445,22,32.0
1559,2017,MICH,22414.85,72.925,0.19143232693386103,3.55,0.8,1.84525,-7.16,32,40.0
1560,2017,MILW,22765.58064516129,68.41935483870968,0.18883455326008244,0.45161290322580644,0.4838709677419355,1.981612903225807,6.0,15,31.0
1561,2017,MINN,22871.1875,75.15625,0.19009039844090453,4.5,0.46875,1.8915624999999998,2.7058823529411766,15,32.0
1562,2017,MISS,22429.125,75.8125,0.19049562604058537,-1.09375,0.375,1.8790624999999999,4.65,12,32.0
1563,2017,MIZZ,22689.75,72.875,0.18423915249410872,-0.1875,0.59375,1.934375,-4.111111111111111,19,32.0
1564,2017,MONM,22866.1935483871,75.35483870967742,0.17003835353451083,0.06451612903225806,0.3548387096774194,1.8477419354838711,0.8823529411764706,11,31.0
1565,2017,MONT,22963.6875,77.09375,0.16428577222671664,1.21875,0.75,1.9712500000000002,-10.2,24,32.0
1566,2017,MORE,22961.74074074074,68.70370370370371,0.16294488501868581,-6.037037037037037,0.2222222222222222,1.8537037037037039,9.266666666666667,6,27.0
1567,2017,MORG,23276.566666666666,71.9,0.1696878082428013,-0.4666666666666667,0.36666666666666664,2.449666666666667,7.5,11,30.0
1568,2017,MOSU,22598.21875,69.78125,0.1822545543318098,0.375,0.53125,1.9103125,-5.666666666666667,17,32.0
1569,2017,MRSH,22920.85714285714,83.11428571428571,0.20162128193605655,6.314285714285714,0.6857142857142857,2.1254285714285723,-3.28,24,35.0
1570,2017,MRST,22246.290322580644,72.2258064516129,0.1635382066710658,-5.0,0.1935483870967742,1.9903225806451614,9.066666666666666,6,31.0
1571,2017,MSM,22517.066666666666,71.53333333333333,0.19354647905758016,0.26666666666666666,0.5,2.104666666666667,-0.4666666666666667,15,30.0
1572,2017,MSST,22655.777777777777,72.80555555555556,0.1783313993903071,1.6111111111111112,0.6666666666666666,1.8122222222222222,-6.882352941176471,24,36.0
1573,2017,MSU,22450.428571428572,80.2,0.23427226255115674,10.428571428571429,0.8571428571428571,1.8731428571428563,-13.777777777777779,30,35.0
1574,2017,MTST,22532.2,74.23333333333333,0.15953726417728029,3.3,0.36666666666666664,2.130333333333333,2.6315789473684212,11,30.0
1575,2017,MTU,22875.59375,74.21875,0.1890018824465411,0.96875,0.75,2.2490625,-11.444444444444445,24,32.0
1576,2017,MURR,23111.4,77.06666666666666,0.18493711141133107,4.633333333333334,0.8,2.227666666666667,-11.266666666666667,24,30.0
1577,2017,MVSU,22434.375,64.5625,0.15576259086358832,-11.25,0.125,2.4296875,16.23076923076923,4,32.0
